Event Name,Event Time,Location,Club,Image URL,Event URL,Description,Host Organizations,First Host Org,Perks,Categories,Start Time,End Time
"Healthcare, Research and Helping Professions Job & Internship Fair",2025-03-07 13:00:00-05:00,SAC Ballroom A,Career Center,https://se-images.campuslabs.com/clink/images/d7c771c9-5517-445e-be2e-a1f5bd077ef60e917cb9-75da-42c2-b367-1c091ef03db2.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/10998644,"Register on Handshake!

TheHealthcare, Research and Helping Professions Job and Internship Fairis an opportunity to connect with employers and discuss career opportunities. You will have the chance to network with industry professionals and explore potential internships, part-time, and full-time roles.
Once registered, you will have access to resources that will help you prepare to stand out to employers and maximize your potential!
12:30PM - Check-in Begins (SAC Auditorium)1:00PM - Fair Begins3:45PM - Doors Close4:00PM - Fair Concludes
Below are some tips to help you prepare!
Complete theReport Your Experiencesurvey (current students only) for a faster check-in at the event. Upon completion you can claim your""Entrance Voucher"". Please remember to take a screenshot of your voucher to diplay to staff when you arrive at the fair.
Visit the Career Center to get yourresume reviewed by an employeronMarch 4, 2025between the hours of1pm to 4pm.
Set your resume tovisibleon Handshake to be included in our participant resume book. This resume book will be sent to all employer participants.
Visit thefairon Handshake to research the employers that are attending the fair. Apply to their jobs and internships in advance!
Prepare yourelevator pitchor 60-second pitch so you know how to introduce yourself to employers.
Make sure yourLinkedIn profileis up to date; visit the Career Center professional headshot booth during drop-in hours (10am to 4pm) - no appointment needed!
DURING THE FAIR
Be sure to check-in at each employer table with each employer QR code. At the end of the fair, employers will be given a list of all the students that checked in at their table.
Collect a business card from the representative you speak with and add notes to the back so you remember what you spoke about. If they do not have business cards ask for their full name and write it down so you can connect after the fair on LinkedIn.
Once the doors open, you’re free to visit employer tables. Be confident when speaking to employers, here aresome tipsto make the most out of the job fair.
Networking Guide
AFTER THE FAIR
Within 48 hours, reach out to employers you met with and connect with them on LinkedIn. Not sure what to say? Use thisguide!
Apply to any jobs or internships you found out about! Speak to a Career Coach about best strategies when applying to jobs.",Career Center,Career Center,Credit,Career/Networking,,2025-03-07 04:00:00
Queer Gaming Affinity Group,2025-03-07 15:00:00-05:00,LGBTQ* Center,LGBTQ* Services,https://se-images.campuslabs.com/clink/images/37a1b182-fabe-4827-a27c-7fada05650b788735b68-3117-48dd-83a8-9740671c20a9.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/11040341,"Want to hang out with other queer gamers? Then the Queer Gaming affinity group (or Gaymer Group) is the place for you! All orientations are welcome! We’ll form discussions, socialize, and hopefully play some games at our meetings! Come join us every Fridays from 3:00 PM - 4:00 PM in the large conference room at the LGBTQ* Center. The Center is above West Side Dining- it’s the one with all the flags, you can’t miss it! Just go through the side entrance by Westside Market and up the stairs or elevator. Be there or be square!

Affinity groups are not meant as a replacement for counseling services. This space is NOT open for research or observation.

Please contact LGBTQ* Services at lgbtqservices@stonybrook.edu or (631) 632-1690 for any accessibility needs or concerns.",LGBTQ* Services,LGBTQ* Services,"Free Food, Free Stuff, Credit",Pride Month,,2025-03-07 04:00:00
KCF Girl's Day,2025-03-07 15:00:00-05:00,deVries 109-111,Korean Christian Fellowship,https://se-images.campuslabs.com/clink/images/ce2d4bd1-5d12-473c-ac51-8d8a825c8a20943303de-d149-4e72-8b5a-bb4e31e956ba.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/11090444,"We will be decorating journals with markers, stickers, and other non-messy materials. A fun time for the girl's in our fellowship to spend quality time together.",Korean Christian Fellowship,Korean Christian Fellowship,Credit,N/A,,2025-03-07 05:00:00
Coping and Connection: Drop-in Support Space,2025-03-07 16:00:00-05:00,Union 108,Center for Prevention and Outreach,https://se-images.campuslabs.com/clink/images/a0cc0758-be5a-4b99-834f-349851ebd25a6b9e4533-10df-40d3-aa06-9be240bd742c.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/10972971,"A drop-in support space for Stony Brook survivors or supporters of survivors of sexual or relationship violence. A space to connect, meditate, journal, craft, and learn about resources available on and off campus.",Center for Prevention and Outreach,Center for Prevention and Outreach,Credit,Health & Wellness,,2025-03-07 05:00:00
Lecture| Glazed Realities: A Journey in Clay By Sunkoo Yuh,2025-03-07 16:00:00-05:00,Charles B. Wang Center Theatre,Charles B. Wang Center,https://se-images.campuslabs.com/clink/images/e0c6d14b-c26b-4f34-a33c-a4138259c8920dd71edd-d7b6-44f0-bacd-460156906fe0.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/10863365,"By Sunkoo Yuh
Friday, March 7, 2025 at 4:00 PM – 5:00 PMTheatre
Free Admission
RSVP here
Explore the transformative artistry of Sunkoo Yuh, a celebrated ceramicist and professor of art at the University of Georgia, Athens, whose works are exhibited in esteemed institutions like the Metropolitan Museum of Art and the Philadelphia Museum of Art. Best known for his intricate groupings of forms—plants, animals, fish, and human figures—Yuh’s sculptures are reflections of “stacked histories,” drawing deeply from personal experiences, cultural background, and daily encounters.
In this lecture, Yuh offers a rare glimpse into his creative journey, exploring the inspirations, relationships, and concerns that shape his art. He will discuss his symbolic language, his vibrant and innovative use of high-temperature glazes, and his distinctive approach to crafting three-dimensional narrative sculptures that weave themes of identity, spirituality, and the human experience. The lecture concludes with the opening reception of Yuh’s solo exhibition, providing an opportunity to engage further with his transformative work.
About the presenter
Sunkoo Yuhis professor of art at the University of Georgia, Athens. He earned his MFA at New York State College, Alfred University, and his BFA at Seoul’s Hongik University. He has held residencies at the Archie Bray Foundation for the Ceramic Arts in Helena, Montana; at the John Michael Kohler Arts Center in Sheboygan, Wisconsin; and at the Clayarch Gimhae Museum’s Ceramic Creative Center in South Korea, to name a few. His work has been exhibited at the Montgomery Museum of Fine Arts, Alabama; the Seoul Museum of Art; and the Clayarch Gimhae Museum, among many other venues. Yuh has also participated in France’s 2016 International Biennale of Vallauris and the Renwick Craft Invitational 2009 held by the Smithsonian American Art Museum. He was awarded the Joan Mitchell Foundation Painters and Sculptors Grant in 2005 and won the Grand Prize at South Korea’s 2nd World Ceramic Biennale 2003, among many other awards.",Charles B. Wang Center,Charles B. Wang Center,Credit,"Arts & Crafts, Asian, Pacific Islander, Desi American Heritage Month",,2025-03-07 05:00:00
Dodgeball Club Practice,2025-03-07 16:30:00-05:00,Campus Recreation Center Wood Court #3,Dodgeball Club,https://se-images.campuslabs.com/clink/images/d3e2fe13-bad3-40bf-80e0-b8576f54b38794f0c2f4-8661-4dcd-9789-081868a76985.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/10971326,Join us in the Rec Center Wood Courts for a fun practice for all skill levels to play dodgeball and other fun versions of the game together!,Dodgeball Club,Dodgeball Club,Credit,Sporting/Athletic Program,,2025-03-07 06:00:00
Womens Club Lacrosse Practice,2025-03-07 17:00:00-05:00,South P Field A (Lot 40),Women's Club Lacrosse,https://se-images.campuslabs.com/clink/images/4559fd05-5ead-4cd4-b376-53029c48b2adf0f5c7ce-72af-4a93-b005-4f2577c1d438.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/10971511,Join us for our weekly practices! All skill levels are welcome. Equipment is available to borrow.,Women's Club Lacrosse,Women's Club Lacrosse,Credit,N/A,,2025-03-07 07:00:00
Cycles of Clay: The Ceramic Narratives of Sunkoo Yuh Opening Reception,2025-03-07 17:00:00-05:00,Charles B. Wang Center Skylight Gallery,Charles B. Wang Center,https://se-images.campuslabs.com/clink/images/9020ef16-4858-4e44-b6f0-cc03bbcec5f7f6b48fe4-0dc4-49f9-874e-9df99671a6f4.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/10863429,"Friday, March 7, 2025 @ 5:00 PM – 7:00 PMSkylight GalleryFree Admission
Cycles of Clayexplores the profound creativity of Sunkoo Yuh, an artist who navigates the intersections of cultural heritage and contemporary expression. Yuh’s ceramic sculptures combine bold colors, evocative imagery, and intricate figures layered vertically to evoke histories and community connection. Themes of Buddhist cycles, Confucian ideals, and sociopolitical commentary permeate his works, which includes monumental pieces likeLong Beach SummerandAthens Winter. Through experimental glazing and unpredictable firing techniques, Yuh captures the tension between order and chaos to create visually compelling sculptures that explore life’s beauty, fragility, and complexity.
This exhibition is curated by Jinyoung A. Jin, the director of Asian art and culture at the Charles B. Wang Center.
The Wang Center will host the opening reception for this exhibition with Club Red, an informal gathering for all faculty and staff from every department across Stony Brook University, including both East and West Campuses. Join us for engaging conversations and getting to know each other better over refreshments, good company, and art!",Charles B. Wang Center,Charles B. Wang Center,Credit,Arts & Crafts,,2025-03-07 07:00:00
2YLC DEI: Why Diversity Matters & What It Looks Like at SBU,2025-03-07 18:00:00-05:00,Lauterbur Classroom,Chávez Tubman and Nobel Community,https://se-images.campuslabs.com/clink/images/71642f6b-5573-41b8-a3b2-29a387376f39dbcf7f8a-7973-4866-9347-e65e06bf2fb3.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/10952828,"Join RA Tanisa to explore diversity initiatives at Stony Brook University—why diversity matters, how it strengthens community, and what Stony Brook University is doing currently to foster inclusion and equity on campus.",Chávez Tubman and Nobel Community,Chávez Tubman and Nobel Community,Credit,Civic Engagement,,2025-03-07 07:00:00
Strength Club Presents: General Body Meeting,2025-03-07 18:15:00-05:00,Multi-Purpose Room,Strength Club at Stony Brook University,https://se-images.campuslabs.com/clink/images/f00568e6-1ea1-4a6c-93e1-45e64e151606cbfda2ba-315b-4e93-b4a4-9e5d52ff8fc8.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/11028597,"Join us for our regular bi-weekly General Body Meeting (GBM), where fitness enthusiasts and athletes of all levels can come together to connect, learn, and grow as we discuss club activities, training advice, and build not only a welcoming, but supportive community. Come be a part of a club that shares your passion for strength and fitness!",Strength Club at Stony Brook University,Strength Club at Stony Brook University,Credit,Sporting/Athletic Program,,2025-03-07 07:15:00
Friday Volleyball Club Practice,2025-03-07 18:00:00-05:00,Campus Recreation Center Wood Courts 2/3,Volleyball Club at SBU,https://se-images.campuslabs.com/clink/images/620baf3f-3b36-46ce-b902-08f00274e63d53143e65-1d3f-4744-b647-e62cc7b1ccc2.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/10971370,"Come and play Volleyball with practices hosted by the Volleyball Club at the Campus Recreational Center! Every practice, we will be focusing on different aspects of the game, such as serve receive, attacking, setting, blocking, defense, game play, etc. Experienced players can come to refine their skills and beginner players can learn something new!
For specific information such as what is being taught on a specific day, unexpected cancellations, changes in plans (such as tryouts, clinics, or tournaments happening instead), etc, please follow our instagram @sbuvballor join our groupme chat linked in our instagram’s linktree.
Please show up in athletic attire!",Volleyball Club at SBU,Volleyball Club at SBU,Credit,N/A,,2025-03-07 07:30:00
Friday Practice,2025-03-07 18:30:00-05:00,REC 128,Wrestling Team,https://se-images.campuslabs.com/clink/images/74fd0372-958a-4f0e-b53c-71354a7dc114146913f9-5a74-4fb2-856b-74fcdaeb94d5.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/11006360,Friday Practice,Wrestling Team,Wrestling Team,Credit,N/A,,2025-03-07 07:30:00
Tabletop Weekly GBM,2025-03-07 16:00:00-05:00,N101 Ward Melville Social and Behavioral Sciences Building (SBS),Tabletop Club,https://se-images.campuslabs.com/clink/images/79b9b603-ebd6-4c6d-8db0-4e0115e6e6c209d62025-de4f-4dd6-a73b-a41b89e9dfeb.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/11094292,Come play board games in Tabletop.,Tabletop Club,Tabletop Club,Credit,Movies & Games,,2025-03-07 08:00:00
Cricket Practice Session,2025-03-07 18:30:00-05:00,MAC Courts,Cricket Club at Stony Brook University,https://se-images.campuslabs.com/clink/images/9f04b9c1-5f18-4761-ae56-45e98e4fe442d2053d90-7782-4749-9658-06ac11bea521.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/11032862,Come and play some cricket with us!,Cricket Club at Stony Brook University,Cricket Club at Stony Brook University,Credit,Sporting/Athletic Program,,2025-03-07 08:00:00
Tosc Town Carnival,2025-03-07 19:30:00-05:00,Toscanini Hall Classroom,Tabler Community,https://se-images.campuslabs.com/clink/images/ce935b13-1f3d-4464-961a-25c0cd26c85cacdaf3f7-3958-4bfd-8c65-49361cd2520a.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/11089661,"Residents will be given tickets, which will be their currency in this little fun carnival world. There they will participate in games in turn and either win or gain tickets. At the end they can trade in their tickets for prizes!",Tabler Community,Tabler Community,Credit,N/A,,2025-03-07 08:30:00
Coffeehouse,2025-03-07 18:00:00-05:00,Tabler Arts Center,Pipettes,https://se-images.campuslabs.com/clink/images/ae22b67f-954e-4165-a1a6-fc709b577ab636a72ebd-ae18-466b-b28d-8cda40eb2aa5.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/11044721,Join us for a night of performances by our members and sign up for the open mic!,Pipettes,Pipettes,Credit,N/A,,2025-03-07 09:00:00
International Women's Day Dinner,2025-03-07 19:00:00-05:00,Bauman Center,Women In Business at SBU,https://se-images.campuslabs.com/clink/images/5a015b06-fd01-47bf-861e-79b86b846f5d081f20c2-3804-4e8a-a3ba-8d36c53abfac.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/11077818,"Women in Business will be hosting its 3rd annual International Women's Day celebration. RSVP is required (a Google Form will become available closer to the event) and we welcome students, faculty, and alumni to enjoy our alumni panel as well as a night full of food, networking, and festivities.",Women In Business at SBU,Women In Business at SBU,"Free Food, Credit","Performance, Professional development/Leadership, Women's History Month",,2025-03-07 09:00:00
SFI Shabbat: Purim in TLV,2025-03-07 19:00:00-05:00,East Side Dining,Seawolves for Israel,https://se-images.campuslabs.com/clink/images/862bf737-3914-486e-8f96-5a0f4a609c13e693908f-f10b-416b-8f00-3d13f70c1bb8.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/10922472,"Get ready for an unforgettable night of fun, community, and celebration atSFI Shabbat: Purim in TLV! Join us onThursday, March 7th at 7:00 PMatEast Side Diningfor a festive Shabbat experience with a Tel Aviv twist.
Immerse yourself in the vibrant Purim spirit, complete with delicious food, lively company, and an excitingcostume contestwith a special prize for the best dressed! Whether you're looking to celebrate Purim traditions, connect with friends, or just have a great time, this event has something for everyone.
Don’t miss out on this opportunity to celebrate, connect, and enjoy an evening filled with laughter and joy. Mark your calendar and start planning your costume—we’ll see you there!",Seawolves for Israel,Seawolves for Israel,Credit,N/A,,2025-03-07 09:00:00
